Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	ES_WR_A1_28_10_14_SCM	2018	14 / 60	23.3	A1 (lower beginner)	Female	28	Universidad de Granada	PEDAGOGÍA	""	Spanish	Spanish	Spanish	Spanish	9	10	Yes	England	2010	1	B1	A2 (upper beginner)	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.25 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	25	Inside classroom	""	One day was shinning, chaplin was waliking in the street when sudenly stons threw away in his head, but he was good, then he caugth an cigarrete of his wallet and he tuned up it with his shoe. Second, he found a baby in the street, he picked up him, and he leave with another women who has a baby-car, but she shoot him. Therefore, he returned the baby and he left in the floor again but a policeman saw him. Then, he picked up the baby again and he left the baby with a extranger man who he was walking in the street, this man took for a Chaplin for everywhere and not to found him, also this man leave the baby in the baby-car with a mother, she saw to Chaplin and she hit him with a umbrella. Chaplin pick up the baby and he sat down in the street with the baby and the man had found a note into baby's towel. The note said the he have to love and take care the baby. In the end, Chaplin broung up the baby. <br/> 25	
Learners	ES_WR_A1_19_12_14_NRR	2018	15 / 60	25	A1 (lower beginner)	Female	19	Universidad de Granada	Grado en Filología Hispánica	2	Spanish	Spanish	Spanish	Spanish	6	12	No	""	""	0	""	A2 (upper beginner)	A1 (lower beginner)	A2 (upper beginner)	A2 (upper beginner)	1.75 / 6	Italian	A2 (upper beginner)	A1 (lower beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	9	Inside classroom	""	In this video we can see how a man (Chaplin) found a baby solitary but he doesn't pay attention of him. Chaplin knows that baby is the woman that walk in the street with her baby and he give the baby a this woman but the baby isn't son the this woman. Finally, he found a card into the clothes the this baby and he found that the baby is orphan and he addopts the baby with more love and care. This video is a one  act the more love.	
Learners	ES_SP_A1_17_11_14_MPS	2020	16 / 60	26.7	A1 (lower beginner)	Female	17	Universidad de Granada	Grado de Turismo	1º	Spanish	Spanish	Spanish	Spanish	6	11	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2 / 6	""	""	""	""	""	Spoken	14	14. Chaplin	spoken_offline_lab_googlemeet	20	Outside classroom	Bilingual dictionary (Spanish/English), Spellchecker	hi / I am Marina Porras and I'm going to describe the video / uh I've seen Chaplin walking uh when suddenly uh rubbish fall uh on him uh stubbing out his cigarrete / uh uh Chaplin lights the cigar again uh but he's uh but she uh baby on the floor / uh he decides to take the baby on the floor and look and look uh for his mother uh then uh he sees a woman with a baby car and decides leave the baby in his baby car / uh uh but the woman tells him uh that this child is not her and to take it away / uh uh Chaplin take the baby to put on the floor but the policeman see it and Chaplin catch the baby again / uh then Chaplin sees an old man / uh in this moment he tells him if he can hold the baby while he ties up the shoelace / and and the old man accept him / uh in this moment Chaplin runs and hides / uh the old man doesn't want the baby uh so so he leav= leaves in a baby car / uh but this baby car is the previous uh woman / uh after a uh after a while Chaplin passes uh by the side of the car uh uh where the baby was uh the woman leave the shop and start hitting and yelling at Chaplin / to the take the child away / xxx the police / and the police uh xxx Chaplin takes the baby back / uh finally the / the man doesn't know what to with the baby and thinks about / leaving it at uh uh a server / no sewer / uh uh hhh when suddenly he / he see a note inside the baby clothes uh where it says uh love me and take care of me and uh uh I I am orphan / uh and decides Chaplin / no / and excited Chaplin decide to do what the= no no uh and excited Chaplin decides to do what he says in the note uh thank you	
Learners	ES_WR_A1_17_11_14_MPS	2020	16 / 60	26.7	A1 (lower beginner)	Female	17	Universidad de Granada	Grado de Turismo	1º	Spanish	Spanish	Spanish	Spanish	6	11	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	20	Outside classroom	Bilingual dictionary (Spanish/English), Spellchecker	"in the first place, we see Chapin leaving his house smoking, when a barbage bag suddenly falls on his head and throws his cigarette at him. At the moment, Chapin lights another cigarette, but when he turns it he see a baby lying on the ground. <br/> Later, Chapin decides to take the baby to give it to a woman who was driving a car of baby, but this woman yells at him ans tells him that this child is not here, so Chapin decides to leave it on the ground. When Chapin is going to put the baby on the ground, a policeman appears, so Chapin must pick up the baby again. <br/> Later he meets an old man, Chapin gives the baby and stars to run, the old man loses sight of Chapin, but sees a car of the baby and decides to leave the child in it. <br/> When Chapin thinkss that he has alredy gotten rid of the baby, the owner of the car leaves the store and sees that child in her car of the baby again, just as Chapin passes by, so she gives the baby again. <br/> Finally Chapin sits on a sidewalk heartbroken and thinks about leaving the baby in a gutter, but finds a note where it says ""love the baby"" so he finally decides to do it."	
Learners	ES_WR_A1_19_11_14_APM	2018	16 / 60	26.7	A1 (lower beginner)	Female	19	Universidad de Granada	Filología Hispánica	2º	Spanish	Spanish	Spanish	Spanish	8	11	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.25 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	360	Inside classroom	""	Charles Chaplin is a man who walking for a street when he saw that someone fell for a window, is a person, concretly one woman that she dropped out things and he's smoking when he find an alone baby that the little baby are lost in the city and he try for looking after him. Charles delivered the baby at a man that he pass for the street and suddenly, also for the street pass a woman and Charles thinks she could be his mother and finally, when he sits down with the baby, he finds one letter in the clothes of the little boy; one letter that saids: ''Please love and care for this orfen child''. When he reads this letter, he thinks that he should cares the baby himself and he thinks he could live with him and he goes to his house for give his dinner.	
Learners	ES_WR_A1_22_10_14_IAD	2018	16 / 60	26.7	A1 (lower beginner)	Male	22	Universidad de Granada	Grado de Historia	Tercero	Spanish	Spanish	Spanish	Spanish	8	10	No	""	""	0	""	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	A2 (upper beginner)	2.5 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	10	Outside classroom	Bilingual dictionary (Spanish/English), Spellchecker	"This is a video about the movie of Charles Chaplin ""The kid"". This video show to Chaplin have found a child, but he don't caught. Later, he found a woman what She fight whit him why She found with baby in the carriage. When, He catch the baby and found a card. The card have got write a phrase with a message.  The message is of mother's baby. She say to Chaplin take care a baby. Finally, Chaplin take care a baby."	
Learners	ES_WR_A1_52_7_14_JCBM	2018	16 / 60	26.7	A1 (lower beginner)	Male	52	Universidad de Granada	DOCUMENTACION	""	Spanish	Spanish	Spanish	Spanish	45	7	No	""	""	0	""	B1 (lower intermediate)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2.25 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	25	Inside classroom	Help from an English native speaker	Chaplin was wallking in a jaley or suburb  when a woman shoot thing trought the window because she was cleaning the home  and all the thing was in he, its were two times. He was smoking and lost his cigaret, when he took one other cigaret of his box, he saw a baby on the grow, craying. He caught he baby in his arm and pretend to put the baby in a cardbaby of a woman that was there, but the woman sed no.  he intent to alived in the same  that he tought but a  police apear, he pretend to alived which a man and the man alived in the some carbaby, but when the woman that only had one baby saw two babys, and discoved Chaplin	
Learners	ES_WR_A1_19_12_14_ETQ	2018	17 / 60	28.3	A1 (lower beginner)	Female	19	Universidad de Granada	Filología Hispánica	Segundo año	Spanish	Spanish	Spanish	Spanish	6	12	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	2.5 / 6	Italian	A2 (upper beginner)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	5	Inside classroom	Bilingual dictionary (Spanish/English)	In this video, appears one man smokes. He finds a baby in the street crying and he takes the baby. He tries of cheat to one woman, putting this baby whit woman's baby. She see this and hits the man. Later, he tries of put the baby in the same place, but one police see this situation. Then, the man gives the baby to an older man and this man turns to put the baby whit the woman's baby. The police returns to give the baby to the first man. Finally, the men adopts the baby because is orphan.	
Learners	ES_WR_A1_19_13_14_CJC	2018	17 / 60	28.3	A1 (lower beginner)	Male	19	Universidad de Granada	Filología Hispánica	2º	Spanish	Spanish	Spanish	Spanish	5	13	No	""	""	0	""	A2 (upper beginner)	A1 (lower beginner)	B1 (lower intermediate)	A1 (lower beginner)	1.75 / 6	French, Latin	A2 (upper beginner)	A1 (lower beginner)	B1 (lower intermediate)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	615	Inside classroom	""	On this video appear Charles Chaplin, an humoristic person. Is an excelent humoristic because is very glad when is acting on the videos. He knows act very well. He has very experience with this theme. <br/> On this video, appear with a baby abandonated in the street. His family doesn't like. They aren't good people. Charles Chaplin yes. Charles Chaplin like his and love him. This is my resumen. My english is bad. Sorry.	
Learners	ES_WR_A1_22_11.5_14_FER	2020	17 / 60	28.3	A1 (lower beginner)	Male	22	Universidad de Granada	Estudios Ingleses	Último curso	Spanish	Spanish	Spanish	Spanish	11	11.5	Yes	Ireland	2018	9	B2 Cambridge	C1 (lower advanced)	B2 (upper intermediate)	C2 (upper advanced)	C1 (lower advanced)	5 / 6	French	A2 (upper beginner)	A1 (lower beginner)	B2 (upper intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	15	Outside classroom	""	"Chaplin was happily walking around without paying much attention at what was surrounding him, while he suddenly found a little baby crying out loud over the floor. The baby was covered inside some cloths and Chaplin didn't know about to do about him. Then, he saw a mother with his child far away, and he wondered that maybe she was also the mother of the child he found, so he gave the child to the woman saying that it was hers. <br/> The woman refused to take care of that baybe since it wasn't hers, so she shouted to Chaplin telling him not to bother her anymore, so Chaplin decided to place the child right where he found him. As he was doing that, a police man who was patrolling around the area stared at Chaplin with a serious look, so Chaplin wasn't able to leave the child where he found him. <br/> Therefore, he started walking around far away from the police man, trying to look for somebody that could take care of that little baby, and then he found another old man around there that could be his perfect target. Chaplin asked the old man If he could take care of the baby for a second, and the right moment he gave him the little boy he started to run away as fast as he could. <br/> However, the old man managed to get rid off the little baby by leaving him in the baby  cart of the mother previously mentioned, and then he also run away. When the mother found that child once again in her baby cart, she thought that it was Chaplin who did that, so as soon as she saw him again she started to beat him with her lady bag with no mercy. Moreover, the police man appeared once again in the scenario while the woman was complaining about Chaplin, so finally Chaplin had to admit his lose and take care of the child. <br/> At the end of the video, we can see how Chaplin thought for a moment to throw the little child into the sewer, but then he regreted it. Then, he took a loot at the baby's cloths and he found a little paper that had the following message written down: ""Take care of this precious child"", and then he decided to take care of him and he suddenly was happy again."	
Learners	ES_WR_A2_20_7_14_CB	2017	18 / 60	30	A2 (upper beginner)	Male	20	Speak	Ingeniería industrial	Inglés	Spanish	Spanish	Spanish	Spanish	13	7	No	""	""	0	B1	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	30	Outside classroom	Grammar book	The video has many facets in general, one of them is the comic, which can amuse the public, with situations where the protagonist is involved in problems being hit or trying to get over ready <br/>  A tragic facet, where a child is seen abandoned by his parents in an alley next to some garbage tanks, which is found by the protagonist who tries to find his family or give it to another person to avoid a responsibility <br/> And a happy facet, where the protagonist when unable to deliver the child finds a note inside his clothes where he says that they care and love a child who is orphaned, and seeing this he takes the child with him, which gives Understand that you will most likely care for and love the baby. I get a lot of feelings about the video, first because of the action that the main actor takes with the subject, and even more with the circumstances that come before him, but he decides to pick it up and hand it to somebody so that I care because I think that in his mind was that he could not have it for x and circumstance that will happen not knowing that in the end he would touch staying with him because they watched him not letting go of what he found; Nevertheless this makes much presence in our lives in occasions that finds people without waiting them that in the end one wants to remove them completely of our lives but that with actions that are incorporated within the moment does not let us let go until accepting the reality that is Is living.	
Learners	ES_WR_A2_21_15_14_CM	2019	18 / 60	30	A2 (upper beginner)	Male	21	Universidad de Granada	Estudios Ingleses	4º Año	Spanish	Spanish	Spanish	Spanish	6	15	Yes	Wales	2017-2018	9	First Certificate (b2)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French, Russian	A2 (upper beginner)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	5	Outside classroom	""	This short clip shows a funny man who finds an unknown baby in the middle of the street. Since he doesn't know what to do, he tries to get rid of him as soon as possible by leaving the baby in many different places and with different people. It is all set in a really comical atmosphere. However, when he finds an unexpected note within the baby's clothes, he decides to take care of him. Unfortunately, he was an orphan boy.	
Learners	ES_WR_A2_21_15_14_MTGG	2020	18 / 60	30	A2 (upper beginner)	Female	21	Universidad de Granada	Estudios Ingleses	Cuarto	Spanish	Spanish	Spanish	Spanish	8	15	Yes	Ireland	2019-2020	7	B2	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	7	Outside classroom	""	In this video, we can see that Chaplin, who is walking in the street and he suddenly finds a baby that is next to a rubbish bin. When this happens, he is very surprised and he doesn't know what to do with the baby. Firstly, he tries to give the baby to a woman who is passing by, this woman has a baby too. However, the woman is aware of what Chaplin is trying to do and she complains about this and she gives the baby back to Chaplin. Therefore, he tries to take the baby back to where he found it. However, he is discovered by a policeman. After this, he tries to give the baby back to the first woman mentioned and finally to a blind man too. When he is about to get rid of the baby, he feels bad for the poor baby because he is an orphan and he decides to keep the baby.	
Learners	ES_WR_A2_22_10_14_SMC	2017	18 / 60	30	A2 (upper beginner)	Female	22	""	""	""	Spanish	Spanish	Spanish	Spanish	12	10	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.25 / 6	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	30	Outside classroom	Bilingual dictionary (Spanish/English)	On Charles Chaplin's video we can see Charles Chaplin as a main character, he was walking on the street and someone throw him something and he stopped. He takes off his gloves and light a cigar; while he was smoking he found a baby at the floor, Charles looked impressive and he decided take the baby. He saw a woman with other baby and Charles decided give the baby, because he tought the baby was a woman's, but he was wrong and he picked up the baby again. Charles was going to left the baby at the floor again but a police saw him, so finally he taked the baby again. <br/> Then Charles left the baby with an old man and wento out, the old man ran and gave the baby to woman again, when she saw the same baby she found Charles and hit him many times.  <br/> After that Charles picked up the baby and found a note in the baby, when he read it he decided stay with the baby and take care of him.	
Learners	ES_WR_A2_37_3_14_BES	2018	18 / 60	30	A2 (upper beginner)	Female	37	Universidad de Granada	Relaciones Laborales	""	Spanish	Spanish	Spanish	Spanish	11	3	No	""	""	0	B1	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	20	Inside classroom	""	In the video I'm watching an important actor, his name is Charles Chaplin.  He is a poor man because his clouth are old and dirty, he was walking and smoking a cigarrette in the street when suddenly he listened a baby that was crying. While He was taking  the baby in his arms  he saw a woman with another baby in the same street. She was nervious  and seemed that she was looking for somebody. The man spoke to the woman in the street and he asked her if the lost baby was of her. They have a discussion,  and woman went to another place with her baby. <br/> When the man returned at the same place that he found a baby, he met with a policeman  and he went to another place with the baby. <br/> He met with another man and he left the baby and run. The second man was looking for to another man when he saw a carriage with another baby and he put into the carriage the lost baby and run too. <br/> When the mother went out to the shop, she met the lost baby into the carriage, she was very angry. <br/> While she was thinking about this problem she saw the first man, she hit him. <br/> They were disscusting when the policeman arrived. Finally the man took the baby in his arms again and he sat down in the street. He read a letter and he decided to look for the baby.	
Learners	ES_WR_A2_19_11_14_REG	2018	19 / 60	31.7	A2 (upper beginner)	Female	19	etsi edificación	ingeniería de edificación	segundo	Spanish	Spanish	Spanish	Spanish	6	11	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	2.5 / 6	French	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	10	Outside classroom	Background readings about the task topic (newspapers, internet, TV, etc.)	this video is about the love beyond the blood, chaplin a man  who walked paecefully see a baby in the street, in frist moment he  tries to be given to a woman who had one baby, the woman  gets angry, and gives him the baby. <br/> Later Chaplin deceive to a man for give the baby, because this man one turns the child to give a the frist woman, Chaplin walk there and the woman hit him and brings him back the baby, the police see amazed every scene. <br/> Chaplin finally sees a letters that was said: <br/> -Please love and care for his child. <br/> Champlin decides lover a the littel baby.	
Learners	ES_WR_A2_19_13_14_FV	2018	19 / 60	31.7	A2 (upper beginner)	Female	19	Universidad de Granada	Turismo	2	Spanish	Spanish	Spanish	Spanish	6	13	No	""	""	0	B1	A2 (upper beginner)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	2.5 / 6	German	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	20	Outside classroom	Background readings about the task topic (newspapers, internet, TV, etc.)	The Chaplin video is very emotival, because  It makes us think about the abandonment of children that were in the 60s.   <br/> The movies were a great invention which I took advantage of to make an attempt of social conscience. Chaplin in his films denounced several injustices that existed at that time. His movies aside from spending a good time laughing, they have several subliminal messages about what society is like. <br/> In my opinion Chaplin is the best  comedic actor in the silenc film.	
Learners	ES_WR_A2_20_12_14_NFM	2018	19 / 60	31.7	A2 (upper beginner)	Female	20	Universidad de Granada	Filología Hispánica	2º	Spanish	Spanish	Spanish	Spanish	8	12	Yes	England	2017	1	""	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3.5 / 6	Italian	A2 (upper beginner)	""	""	""	Written	14	14. Chaplin	written_online	15	Inside classroom	""	"The video tells a story about a missed child. A man was walking when he'd discovered a baby alone near of the rubbish. At the same moment he saw a woman carrying a trolly, so he thought that maybe she had missed him there. He tried to gave her the baby but she refused him. Then, the man got back to the rubbish and put him there again. But then, a police thought that he was leaving a baby alone, and he turned so angry. The man decided to toke the baby again and he gave it to an old man. The old man was so confused and when he saw a trolly, he put him in again. But the woman, the owner's trolly, didn't see the old man: She saw again the man of the beggining! She was so angry. She catched the man up and gave him the baby again.  <br/> The man didn't know what to do. He sat down on the pavement, and when he was looking the baby, he discovered a note between his clothes. The note said: ""Please, love and care this orphan child"" <br/> The man understood everything: he couldn't leave him alone again."	
Learners	ES_WR_A2_21_16_14_PHM	2018	19 / 60	31.7	A2 (upper beginner)	Male	21	""	Marketing	""	Spanish	Spanish	Spanish	Spanish	4	16	Yes	Wales	2015-2018	25	B2	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	French	B1 (lower intermediate)	C1 (lower advanced)	B2 (upper intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	5	Outside classroom	Bilingual dictionary (Spanish/English)	In the clip, we can see Charles Chapling having a walk around what seems to be a typical city seting. People are throwing rubbish out of their windows, and Mr. Chaplin gets hit twice by the falling rubbish. All of a sudden, he realises that there is something more than rubbish laying on the floor; there is an abandoned child. Confused, Mr. Chaplin, looks around to see if he can find the child's parents. When a lady who is carrying a pushchair  passes by, he assumes that the lady had lost or abandoned the child. When he hands the baby over to the lady, the lady reacts furiously, as the baby is not hers.  <br/>  <br/> Disappointed, Mr. Chaplin decices to leave the baby back where it was, when he walks into a police officer, who stares at him when he sees Mr. Chaplin leaving a baby on the streets. Having changed his mind due to the presence of the angry-looking officer, he hands the baby to an anonymous man who he sees in a nearby street. The anonymous man then sees the lady with the pushchair and decides to leave the baby in it and run away. However, when the lady sees Mr. Chaplin again, she hands the baby back to him.  <br/>  <br/> This humorous short clip ends on a good note, as Mr. Chaplin reads a note that explains that the baby is an orphan needy of care and love, and decides to take care of him.	
Learners	ES_WR_A2_25_1_14_AG	2018	20 / 60	33.3	A2 (upper beginner)	Female	25	Universidad Complutense de Madrid	Grado en Magisterio Infantil	""	Spanish	Spanish	Spanish	Spanish	6	1	No	""	""	0	""	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	A2 (upper beginner)	2.5 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	40	Outside classroom	Bilingual dictionary (Spanish/English), Spellchecker	Chaplin found a baby and he decided to look the baby's family.  <br/> First, he found a woman with a baby carriage but she wasn't his mother. <br/> Then, Chaplin left the baby at the same place where he found, but a policeman saw him. <br/> Also, Chaplin gave the baby to a man and he went away. <br/> The man put the baby at the same baby carriage and the woman saw chaplin again and she hit him. <br/> Finally, Chaplin decided adopt the baby.	
Learners	ES_WR_A2_25_1_14_AGM	2018	20 / 60	33.3	A2 (upper beginner)	Female	25	Universidad Complutense de Madrid	Grado en Magisterio Infantil	Tercero	Spanish	Spanish	Spanish	Spanish	6	1	Yes	United Kingdom	2016	3	No	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	2.75 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	45	Outside classroom	Bilingual dictionary (Spanish/English), Spellchecker	Chaplin found a baby and he decided to look the baby's family.  <br/> First, he found a woman with a baby carriage but she wasn't his mother. <br/> Then, Chaplin left the baby at the same place where he found, but a policeman saw him. <br/> Also, Chaplin gave the baby to a man and he went away. <br/> The man put the baby at the same baby carriage and the woman saw chaplin again and she hit him. <br/> Finally, Chaplin decided adopt the baby,	
Learners	ES_SP_A2_40_28_14_SRG	2017	20 / 60	33.3	A2 (upper beginner)	Male	40	Universidad de Granada	Magisterio	No	Spanish	Spanish	Spanish	Spanish	12	28	Yes	United Kingdom	2009	1	B1	B2 (upper intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	3.75 / 6	""	""	""	""	""	Spoken	14	14. Chaplin	spoken_online	30	Outside classroom	Bilingual dictionary (Spanish/English)	a man was walking for a xxx when / when he find a newborn alone 'n' crying / after looking around he decide to pick up the baby and give him to one mother / that was over there / with other baby in the baby cart / but this woman refuse and he said that to leave the baby where / he had been found it just the moment / in which / a policeman / appears / when he give the baby to a man who was walking with their / and this man leave / the baby casually to the same woman than before / hhh this woman thinks he have left her the child again and tries to return him / it happens just when Chaplin go walking over there 'n' the woman see her and say to the policeman what he xxx is planning to do / finally he discover a note where he can read / that the baby in an orphan child / and / he decide to keep it	
Learners	ES_WR_A2_62_40_14_JRG	2018	20 / 60	33.3	A2 (upper beginner)	Male	62	""	Farmacia	""	Spanish	Spanish	Spanish	Spanish	22	40	Yes	Great Britain	2006	""	""	B1 (lower intermediate)	A2 (upper beginner)	B2 (upper intermediate)	B1 (lower intermediate)	3 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	30	Inside classroom	""	"The video is about a Charlie Chaplin’s fim. He’s walking throwgh a suburb in some town. He suddunly find a baby lost in the street. He is trying to find someone to give him. First he is puting the baby into a dram he has seen. But inside the dram there’s another baby whose mather is  doing some shopping and when she is going out of the shop she relizes the situation and begin a fight with Chaplin resulting on giving back the first baby to Charplin. <br/>  <br/> 	Then he’s walking by the street and finds another man who gives him to man. This man leaves him, the babe, into the same dram of the same woman, who finds Chaplin again, and starts a new arguement which finishes again with the baby on the Chaplin’s hands. He is seating donw on a step at the entrance of a house and find a form into the baby’s clothes says “ love and look for the Baby”."	
Learners	ES_WR_A2_18_12_14_IAIP	2018	21 / 60	35	A2 (upper beginner)	Female	18	Universidad de Granada	Filología Hispánica	Segundo	Spanish	Spanish	Spanish	Spanish	6	12	No	""	""	0	""	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	A2 (upper beginner)	3.25 / 6	French	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	8	Inside classroom	""	In this video, a man is walking on the street when he finds a baby. Then, the man see a woman and he thinks the lady is baby's mother, but she isn't, so he treat to looking for the family or leave the baby where he finds him, but a police start to follow him until he run away because he didn't want a baby. Finally, the man who found the baby, finds a card on the baby's clothes, so the man discover the baby is orphan and the family wants he recive to love	
Learners	ES_WR_A2_19_14_14_JMMS	2018	21 / 60	35	A2 (upper beginner)	Male	19	Universidad de Granada	Filología Hispánica	Segundo	Spanish	Spanish	Spanish	Spanish	5	14	No	""	""	0	""	A2 (upper beginner)	A1 (lower beginner)	A2 (upper beginner)	A2 (upper beginner)	1.75 / 6	Greek	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	300	Inside classroom	""	in this video we are see a child in the street and a women take a baby and finally he are preocupated for baby. a women don't want a baby because she have one baby and she run the her. this history is very interesting because we see the reality the life in this word. men are very good persons because finally we see he is with baby. a woman don't love a child and she run whit her baby. this history is very interesting.	
Learners	ES_WR_A2_20_12_14_PLM	2018	21 / 60	35	A2 (upper beginner)	Male	20	Universidad de Granada	Filología Hispánica	Segundo	Spanish	Spanish	Spanish	Spanish	5	12	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A2 (upper beginner)	A1 (lower beginner)	1.25 / 6	Italian	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	8	Inside classroom	""	It's a women who go out of this work and he saw a baby. He didn't know what can do with the baby and try left the baby with a women but she didn't want. The second try, he would want left on the floor but a police saw him and he taugh again. The third he try again lef the baby with a boy and our protagonist running and this boy left the baby with a women the beging who saw our protagonist and devolt the baby. Our protagonist saw that baby had a cart and readed.	
Learners	ES_WR_A2_22_19_14_FMAM	2018	21 / 60	35	A2 (upper beginner)	Female	22	Universidad de Granada	filologia hispanica	2	Spanish	Spanish	Spanish	Spanish	0	19	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	A2 (upper beginner)	2.75 / 6	Korean	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	10	Inside classroom	""	Chaplin found a baby in the floor,he take him in his arms and tried to find the babys mom ,after he sam a woman he gave the baby to her but she was very angry.He took the baby in his arms again and try to find his mom.After he realised the mom is not there he gave the baby to a men,after that the men give the baby to a woman but she was angry so he finally put in the floor.Chaplin tried to hide the baby from the pólice but he saw a paper in the babys clothes.After Chaplin rode the letter he realised the baby is alone so decided to care him.	
